id,text,sentiment,
23889,dhiraj timilai dance ko d pani aaudaina kina yasto program maa participation janaako. dherai budo vaisakyau timi aba.,Non Abusive,
19103,amisha karkiko second last goal e finale 6 goal choi powerful thiyo.ho estoi goal hannu parx dhoti r bangladesh sanga khelda nih,Non Abusive,
26536,bhusan dahal should learn not to interrupt while the guest speaks,Non Abusive,
11766,thuka hanuni to chor lai,Abusive,
27713,a durges yo bainilai sacxas vane nyaya khoji de fttaha,Abusive,
17931,criminal ho yo natak yesko,Abusive,
12600,"nepali yuva jaaga, not sure why dhamla still here, gaynedra ji lai salute, well smashed him!!!",Non Abusive,
10360,yeti majjako family bigarne afno ni bigriyo aruko ni bigriyo shame on bhawana kushwaha,Abusive,
21585,chutiya wireless phone army police le jamana dekhi use gareko dekhina hola ki duniyale nabanako phone bhanne,Abusive,
10267,"so called babaji ,mind your language.",Abusive,
24753,kukur!! question shodne para yehi ho?,Abusive,
31238,what is life mug kt budi mao.listen pagal true is always 👍 i mean surya is innocent.,Abusive,
12256,bayalgada chadera america puginxa wa sabin wa.,Non Abusive,
27518,keki heroin vara malai manparen,Non Abusive,
15445,thukka khate police haru,Abusive,
13470,sala yo public ko support vayrw ho k yo ekaraj metteko yo seto t shirt lako kukur le ni tei ekaraj lai uskaxa yelai ni lattai latta le hanna parni yesko dherai attitude bado salako,Abusive,
17466,sunna ma ayo ki avishek chai 6 months church goyo arey.ani christian haruko dollar awxa vanney bichar ley afu poni dollar lo asha ma,Non Abusive,
10492,sara nepali lai ruwayo.....😭,Non Abusive,
15226,yo name safal bhayeko manxe pagal bhayexa lau na,Non Abusive,
22562,yesta mug akkado bohara,Abusive,
31275,"gaire mcc ko dalali ho mero gharma 6 vote xa , thukka gaire lai vote diyeta",Abusive,
23967,light chai jhur raxa... para testo xa. 🤣,Non Abusive,
14433,yo angkaji gu vote ho sun vote haena rahex,Abusive,
10686,yaslai interview line murkha ho,Abusive,
21955,yo muji prajjwal hindi ma dob vayo vandaima indian movie hunxa,Abusive,
23723,"na banduk boknu paryo,jail jaanu paryo,kati sajilo .",Non Abusive,
11159,..so sad ....sanjaya lama and samaira shrestha out hunu vyo 😭,Non Abusive,
22336,mc ads chi katti haleko lamo,Abusive,
24339,ho ho ktm ko matrai manche ho sala ktm ko chodey aru tham ko heer sarkar,Abusive,
18266,khate pulis sakxas vane bidesi raksi launa banda gar,Abusive,
21315,jabo gaza ta vetiyoni....brown white sugar haru vetaye po hunthyo....,Non Abusive,
24329,"anugaman ma jane chahi n 95 mask lagaune,..hosp ma kam garne chahi no mask..hernus vdo ko suru ma",Non Abusive,
24467,sala faatah chorharu pura vansar ko income and every tax lai digitize gar sala garib janatako remittance le desh chalako xa,Abusive,
21116,kura grno hudin dalal neeta shout grno prx chanbin gri karbai hunprx,Abusive,
13927,aba public lai eye contact nai nagarne le k garla desh 😂,Non Abusive,
19974,suresh ba ko goll motol reply !!!! i did not get any appropriate reply from pm. so sad !!!!!!!,Non Abusive,
24999,ah tyo nabin kukur aafhu testo hoixa xi tyo kukur 🙊🙉✊,Abusive,
17419,mula ulto ulto question sodxa jani jani. publicity ko lagi,Abusive,
18209,indian randi npl ma basera nepal ko biruda bolda k herera baseko xa npl sarkar,Abusive,
21434,3 wata judges kukur hun out hunuparchha,Abusive,
14489,khatey sala nepali industry ko le herxa yo nepali film sala khatey haru nepali industry ko manche haru,Abusive,
13863,ani cameramen lai powdikhelnu aawdoi nw xixi nepali bhaera powdi khelnu nw aawne,Non Abusive,
12753,yasto kukur ly budi lai sukha dedaina divorce garnu baini yasto nai ko bau kanny kt pawda arko kt saga lagny kanny kt ki jindagi barbad banai deyo divorce garera arkai new life bitau baini ❤️🙏,Abusive,
26672,rip sale kukur mawobdi pati,Abusive,
11399,khate ley investor ko chalpahal deko....artatantra tero bau ley jharcha......,Abusive,
26489,far better than some chataki tiktokers(if u know u know 🤪),Non Abusive,
18398,yo pgl mula mantri mug yo boka ho,Abusive,
15441,alina phuyal is mad,Abusive,
27492,"kati swarthi rahex yo keta manxe aahile accept garna sakdina rey.so,all women be aware and love yourself.think twice before doing something",Non Abusive,
23089,teslae na xodnu hai please help him kukur ne thuka 😡,Abusive,
13646,biwa garepachi yahi haal hunxa single life freedom best ho i request all the nepali boy just boycutt girl for married stay single life freedom happy kinaki yo nepali keti harule past ka din ma bhot nepali keta harulai fasawone blackmail aligatoon lagawone gareka chan just request boycutt all the girl for married,Non Abusive,
26767,tyo budi lai marey pani hunxa,Abusive,
15067,hoina nplma katisaaro bjok baalbaliko,Non Abusive,
27213,thukka yesto ni samsad re 🤬,Abusive,
24510,"so true... jariwana chai online ani rasit bokera tei tax khaney haruka line lagnu parney , what a shit system",Abusive,
16805,garchausa k mc gass haru tw mc haru li covid 19 ko k thaa chaa 🖕,Abusive,
24472,"surya bista le gol gol uthar diye, waste of time",Non Abusive,
11150,hy neupane derr liyang kura nasodh gaurav in king,Non Abusive,
13987,india ko rajkot bata herxu regular news the very best friend no mcc go back america,Non Abusive,
14925,mug chir police sarkar,Abusive,
14061,crestion ho anga kagi,Non Abusive,
25845,"yo mula buda le guffai le jhulaune matra ho. stop barking and start doing. for the people,to the people,by the people sala ullu ka pattha haru",Abusive,
13266,nepal ma chai qualifications ko komi x ...sujit damala nei well education xaina media ...umer anusar anubaav leh matai bolxa ani,Non Abusive,
15797,yo pagal lae kin liuxn yr midiya ma,Abusive,
10665,yo gagane ta des bechuwa ho,Abusive,
24933,yo didi alli badhi bolin,Non Abusive,
17823,yo uncle lai rajniti kai tha nai navako jasto question haru garira wth,Non Abusive,
22931,yo wonderrrrrfoool commentator chai ko ho,Non Abusive,
10975,answer nai milena dsp le dine answe yesto chha yar,Non Abusive,
21843,nepal police sakxss vane chor netalai samateko video oplod gar ....jabo gaja samateko video narakh ...........kam napayara gadima baseko pesenjerlai dukha kena denxss ???,Abusive,
10839,bolda nii kameyko xha yo menchay galti nagareyrw tw nakamana paraney ho sabi plan ho 😡🤬🙏 body posture ley nii taha paixha,Non Abusive,
24596,mero nam ko insulted gare xa bro le ta,Non Abusive,
14270,driver tyo pani hospital ko ambulance yesto driverko job khosnu paryo,Non Abusive,
26011,k euta music video kheleko no. 1 samjheko afulai,Non Abusive,
10148,hindi nepali bhasa hoina. dhotini go back india. nepal ko nun kane dhoti ko gun gaune. jay nepal.,Abusive,
31357,bhatta ko kun din gu niskinxa 🤣😅,Abusive,
12682,no mcc yo johale neta vag,Abusive,
26490,39.taaato na xxaaro aryal and soo on...,Abusive,
19213,hoina yo dislike garne chai mareako vayo huntheyo yr barau na here vayo twa hamro 📰 news,Non Abusive,
11069,hain malai ta yasto lagxa yo hospital jadakin doctors haru paudainau any time hospital ma hamlai doctors chainxa,Non Abusive,
15264,gaf matra dinx yasle .practicalma zoro x,Abusive,
14734,muji prativa talai taha cha nepal ko history go and read tero india gulam huda hami sotamtra them please send her back to india,Abusive,
19033,news ma panii kina highlights aaucha y hait.dislike this channel.,Non Abusive,
31493,mug dhamalaa ko balls sekaaii 🤣,Abusive,
31885,kei vision nai xaina mayor ko..,Non Abusive,
12514,malai chai yo betting all ko fucchi dekhara taupo duke sakiyo,Non Abusive,
13833,chature ko khel ma parexa asia ko no1 corrupted haru malai ta thikkai lagyo kina ki k.p rokka ra shere ko aringal haru jati ta corrupted areko xaina,Non Abusive,
12117,sale chor police thuka gari khana pni nadine,Abusive,
19426,yo didi le nai pachhi samikchhya lai marer paulsa lai feri fasauchh 100% guaranty dinxu yo didi danger chh be careful paulji,Non Abusive,
19168,17;000 jyan marne ko ta security dinu bha cha ta,Abusive,
20067,parashmani dwala jii ali chaene kura nabolnu na tapai lai ta pgl jasti question nagarnuna haii preedp vaii we love you,Non Abusive,
20911,chorr mugg rip mugg residamal haha tuka chorr,Abusive,
27718,ani taw chahi ko hos ni…nyayedhis his raw 😡,Non Abusive,
19925,comred keshav sthapit le game over bhaisakyo... yo torpe hawa ma chumuk chumuk garirakhecha 😂,Abusive,
27227,police pani jhole hun,Abusive,
10131,tara yo baba ko bude dar ghamande ho,Non Abusive,
16203,aafno tw kagle xereko vandai third class handwriting xa,Abusive,
25344,nepal must stop using bikram sambat introduced to nepal by the brahmins.,Non Abusive,
16226,asallai mantel hospital lanu paryo,Non Abusive,
14266,wtf host #bibek lama waiba ko gako thiyo voice global ma,Abusive,
26194,daribar ko dos k hi xaina septi.de janxu vaneko xa ta patrakar mc driver lai matra fokas garxas,Non Abusive,
24491,😭 nepal ama ko man roi ra xa america ayo vana nepali astito harauncha go back mcc,Non Abusive,
20019,why so ugly priyanaka ?,Abusive,
16851,yini haruko aafno byaktigat ladai le desh lai khaldo ma haldai xan so no not again,Non Abusive,
27300,mero nic asia ma account x … i m closing my account… esto d*ka ko program ma sponsored rahexa…. sathi haurle pls quite nic account 😅,Abusive,
20267,mc khatay bau amaa ko kadar garna sakdainaaas vani aru ko k garxass tw mugi rap gayerw famous vayesi album nikal entertain gar thulo kura nagar khatay,Abusive,
16277,ramro kam ko saport garinxa but asta nasa use garne lai ghirna garxu,Abusive,
27591,dhoti ly maja ly padkayxa .xexe testo ni kena leuni.vai,Abusive,
31345,nayta lay desh bhaychay ra khaee sakayhoo.......😢,Non Abusive,
10823,"full of bullsh*t, amale ko taang muni chirera ktm banauxu re, aetro barsa ko thiyo ktm ko mayor yaad garau, aesto anwar nadanwar ko miss newa, dont trust this traitor's",Abusive,
13149,by the way uk bhaneko amarica hoina laa,Non Abusive,
19629,gunda naikay chor ujjwal aryal.,Abusive,
16161,k ta play boy raexx..yasli mediya ma larayara kada vanda kada sajaya denuss sujan daii,Non Abusive,
17938,question khatra santosh ko answer ta waiyat,Non Abusive,
10359,thukka xoro.voli xoro pani budho hola ni.tit for tat.,Abusive,
13645,1. bike chalauda helmat nalagaene hunxa,Non Abusive,
13048,apadi sall chor becara vaii haru ko k galti theyo tysri mari deyo sali tyo randi pyrym fasayr vagm vny fri aayr gauly lagyr mrny tyo randi lai ni mrnu prx nrt fri pni haty hun sakx teni haru lai fasi saja dy,Abusive,
12589,sabin bro eng tw raj sir lai saun ma aakha futya goru ly jaily haero dekhxa jastai ho,Non Abusive,
20834,this is what emotional blackmail to 3 crore innocent nepali. jaba nepalko cricket team le winning best performance diyo taba excuse magadai renu hish ya dhurmus suntalti ahiley jagyo.... wtf ...,Non Abusive,
18536,team prajedi ko dance na vayera euta act matra thiyo but / score 30/30 haso lag x yr dance ho ki act show ho yo 😆,Non Abusive,
16164,ali educated lai interview linu yaar.,Non Abusive,
11042,ta muji haru kehi haina goru..rani di ran da waht thar fuck up ...muji ta muji afno party sanga ja na ....oy youtber yo mero comment dekha 🇳🇵,Abusive,
13784,patrakar ko qs sodhny tarika thik vayana ..,Non Abusive,
24446,yo kta chai real pagl jsto x,Abusive,
27061,yo prime times lai band garnu parxa khate jagadish sapkota,Non Abusive,
17847,asta valuni kt harule garda nai xora manche lae tenson,Abusive,
14990,are k.p.khadka desh bechhne dalal kaam tapai ho.tapai ho choor,Abusive,
23909,dipa pagal vayoo aba .asko kunaie program hrrdina aba fekhe,Abusive,
21240,biichara kt ko kal akox hai,Non Abusive,
24101,aafnai photo banara katnuni cake,Non Abusive,
19470,dhiraj rai should out.. bit unfortunately rupesh got evict,Non Abusive,
12492,5 mahinaa agadiko newes boldaixa sale chutiya,Abusive,
25467,yo manisha la careless nai garako ho she deserve to be out,Non Abusive,
19810,atm mechin hoin yr poisa chor ho,Abusive,
17507,nepal ko vommunist nai nakkali ho k miss nepal jyu,Abusive,
10795,dancing with star 🌟 ko show lastaiii khallkooo bhayoooo...,Non Abusive,
12065,best inter iew ever and boycott this fucking adhip panta. jhole ho yo panta vanne fatah,Abusive,
16571,film line ma ta yo hunx ni tha vyr pni natk ngreko ramro plzzz,Non Abusive,
31698,ram ram 1st episode ta k ho bai k ho 🙈🤮 plz make some level ufff,Non Abusive,
24039,paak yo kun politics hoo i miss you binisha suchitra,Non Abusive,
19722,amrit subedi has done a blunder mistake about kulman!,Non Abusive,
13392,tayo papy haru lai kada sajaye hos,Non Abusive,
18193,pandey chor le vetyeo,Abusive,
10075,tero bau pni balitakari ho,Abusive,
25532,randi ko choro surya sapkota straight question ko straight answer dena muji .. kun din condom futera janmecha yo muji chakka.. 🤬,Abusive,
20055,tiwari pathak pandey mishra bhandari etc people live in m.p.u.p.bihar etc. perhaps she may be indian dhotis,Abusive,
14054,interview garnu vanda aagdi alchoool test garako vaye hunthyo suyog g,Non Abusive,
23045,yesto waaiyat boring interview ta nalinu ni. na ta kunai question nai gatilo sodhyo na ta kunai gatilo reply nai aayo. yestai hunxan interview line patrakaar 🙄😠,Non Abusive,
31431,muji police ghuss diyan des bechi sake matlab 6 en garib janta ghussiya kanun,Abusive,
15408,arko arkai kuraa garx mcc ko biruddha ko question sodhesi,Non Abusive,
10710,prativa lai poisa ko kam diyo ki k ho dancing star team lay marks dina ni k saro garo va ko 🤬,Non Abusive,
10343,thuiyaa euta geet gayera!! uso bhaye sabbai 4 ota turn bhako lai bolan!,Non Abusive,
11769,"yes, swatantra hunjel sunita dangol lai maile up meyor ma rojya thiyen, aba chundina. she is rastriya gaddar..",Abusive,
19447,suyog kushwaha slc fel ho hawama patrakar vako,Non Abusive,
22012,sapath liney belama tyo pardaina bhaneey pani sujit hun,Non Abusive,
11856,yo khate sala damala,Abusive,
15589,rip muji ap1 hd machikne,Abusive,
16368,"jun equipment le ramro result dieko xaina vanxa, garda yo check up wa corona deshai vari xarine samvab vayo,,,,.",Non Abusive,
11456,yesko natak badii vayoo dada,Abusive,
25142,muji police raksi parnelai paisa ta dinchqs,Abusive,
17307,yo didi lai jel halda hunxa,Abusive,
14448,😂 nepali worker go and clean toilets of arabian country and do chaikidaari,Abusive,
25935,waiyattt tiktok banayara khana khana paya kasto x haina ta. nonsense,Abusive,
27150,chor jasto raichh pravakta hahaha pahilo choti dekhe 😁,Abusive,
21439,10.oath lida gareko unethical behaviour aryal.,Non Abusive,
21666,aab nepalma parti system hoin gut system banaunus. monkey system is better today's. kamred aab election ma jantama mukha kasary dekhaune?,Abusive,
25929,jahaj chadnani dar bus chadnani dar nepalma rest in peace mirtaklai,Abusive,
24878,khatey rupesh janta haru mareko dekhdinas sala chor khana napayera janta haru marirako xan. kissan succide gari rako xan tw saley guff handai bass,Abusive,
16151,yo jasmine ojha jasto lawer le garda bigreko desh,Non Abusive,
25075,jhole media 12 bhai ko member time ni hau hamala 😭,Non Abusive,
19619,this manoj dahal shit is dumb or what ... then rrr is american film what rubbish ... law padya chaina beddhaa haruu illetrate bhayesi yesto huncha,Abusive,
23236,lips chai kina zoom garera dekha ni thrkii suddo,Abusive,
24411,yo mujiko dimak chai xaina raixa,Abusive,
15828,aune chunab ma deklas timi communist ko halat thukka!! corruption haru ho timiharu lai janta le dinechan justices ok,Abusive,
